Date,n_long,n_short,gross_exposure,gross_pnl,costs,net_pnl,ret_on_exposure,ret_on_capital,equity
2018-06-29,291,3,1485.0,1.2535990271943684,7.425000000000001,-6.171400972805632,-0.004155825570912883,-0.003830512706511809,0.922342903732244
2018-07-06,77,28,665.0,8.852693830510809,3.325,5.527693830510809,0.008312321549640313,0.00343097159766181,0.9300097145270955
2018-07-13,65,29,615.0,-0.9407952923966558,3.075,-4.015795292396656,-0.0065297484429213916,-0.0024925547638306356,0.9239369850417604
2018-07-20,278,9,1480.0,84.26968439346368,7.4,76.86968439346367,0.051938975941529505,0.04771206799107928,0.9719253258793336
2018-07-27,11,149,1545.0,-43.530120770899096,7.7250000000000005,-51.2551207708991,-0.033174835450420125,-0.031813423281337946,0.9396818631231907
2018-08-03,34,76,930.0,10.921171991721996,4.65,6.271171991721996,0.0067431956900236515,0.003892439351269591,0.9460183218125964
2018-08-10,130,31,960.0,3.429684963889784,4.8,-1.3703150361102159,-0.0014274114959481415,-0.0008505376949049666,0.9446679643846635
2018-08-17,94,30,770.0,0.3614262093544047,3.85,-3.4885737906455954,-0.0045306153125267475,-0.002165314859876451,0.9403880372399689
2018-08-24,60,39,690.0,1.642829537461549,3.45,-1.8071704625384513,-0.0026190876268673206,-0.0011216884869561985,0.9379250785671797
2018-08-31,51,56,815.0,-10.011180156604143,4.075,-14.086180156604144,-0.017283656633870114,-0.008743118833770528,0.9217143035609289
2018-09-07,123,34,955.0,-9.029275022159606,4.775,-13.804275022159606,-0.014454738243099063,-0.008568143782841403,0.9083911645680353
2018-09-14,92,19,650.0,-16.162986514956867,3.2500000000000004,-19.412986514956867,-0.02986613309993364,-0.012049402047373125,0.8812610331402425
2018-09-21,431,4,2195.0,-205.16498980428403,10.975,-216.13998980428403,-0.09846924364659865,-0.13415543423266696,0.7944839257517028
2018-09-28,571,1,2865.0,-106.62895948882671,14.325000000000001,-120.95395948882671,-0.04221778690709484,-0.07507463552708252,0.7609425726732052
2018-10-05,368,13,1970.0,55.46315413128165,9.850000000000001,45.61315413128165,0.023153885345828247,0.028311523956046605,0.7785613497556402
2018-10-12,58,84,1130.0,16.860312818876473,5.65,11.210312818876472,0.00992063081316502,0.006958103336000977,0.7862851694719653
2018-10-19,132,23,890.0,-10.9635824573278,4.45,-15.413582457327799,-0.017318631974525617,-0.009567021121432677,0.7726677859948528
2018-10-26,257,8,1365.0,109.37809700514599,6.825000000000001,102.55309700514599,0.07513047399644394,0.0636534464218684,0.830718682998429
2018-11-02,13,220,2265.0,-36.568777763808214,11.325,-47.89377776380822,-0.02114515574561069,-0.02972707900451279,0.8131530070656386
2018-11-09,30,37,520.0,8.332291663774129,2.6,5.732291663774129,0.011023637814950249,0.0035579629572401916,0.8221169113036679
2018-11-16,139,21,905.0,-4.637088229044757,4.525,-9.162088229044757,-0.01012385439673454,-0.005686795515991755,0.8137939193965364
2018-11-23,76,12,500.0,-4.434096776653733,2.5,-6.934096776653733,-0.013868193553307465,-0.004303908614623613,0.8025080678098405
2018-11-30,92,16,620.0,-13.22351543661479,3.1000000000000005,-16.32351543661479,-0.026328250704217404,-0.01013180533405991,0.781379434208386
2018-12-07,174,7,940.0,34.3172843276409,4.7,29.6172843276409,0.031507749284724364,0.018383084237974148,0.8059989415176636
2018-12-14,16,43,510.0,-8.654517807280696,2.55,-11.204517807280695,-0.021969642759373912,-0.006954506443553083,0.788291432708087
2018-12-21,28,31,450.0,2.7415638211381426,2.25,0.49156382113814256,0.0010923640469736502,0.00030510762000854623,0.7891525339277146
2018-12-28,35,5,225.0,-1.1481598764790457,1.125,-2.2731598764790455,-0.010102932784351313,-0.0014109223868542882,0.7811797789208423
2019-01-04,44,9,310.0,-2.8601205014972213,1.55,-4.410120501497222,-0.01422619516612007,-0.002737307572895148,0.7700665629260879
2019-01-11,51,19,445.0,0.584514074638755,2.225,-1.640485925361245,-0.0036864852255308876,-0.0010182294441149,0.7672277239191856
2019-01-18,52,8,340.0,-13.29979681637051,1.7000000000000002,-14.999796816370509,-0.04411704945991326,-0.009310189461580496,0.7333799004760262
2019-01-25,259,3,1325.0,-8.577659507976561,6.625000000000001,-15.202659507976563,-0.011473705289038915,-0.00943610384006576,0.7249653156330595
2019-02-01,101,10,605.0,-14.295796276799692,3.0250000000000004,-17.32079627679969,-0.028629415333553208,-0.010750805290005463,0.7042099825093802
2019-02-08,174,15,1020.0,-23.923632473644602,5.1000000000000005,-29.023632473644604,-0.028454541640828043,-0.01801461183114181,0.6841720102381802
2019-02-15,222,11,1220.0,38.884433274220015,6.1000000000000005,32.784433274220014,0.026872486290344274,0.020348894649053536,0.7025574132035429
2019-02-22,18,52,610.0,-12.593653821184688,3.0500000000000003,-15.643653821184689,-0.025645334133089653,-0.009709823588253702,0.6845400935942589
2019-03-01,19,85,945.0,-23.567328472230685,4.725,-28.292328472230686,-0.02993897192828644,-0.017560700428839032,0.6640456669483539
2019-03-08,12,91,970.0,-17.918626064985375,4.85,-22.768626064985376,-0.023472810376273585,-0.014132206258523612,0.6484586489268891
2019-03-15,36,50,680.0,9.89806005817669,3.4,6.498060058176689,0.009555970673789249,0.0040332659845316796,0.6546553007591995
2019-03-22,95,9,565.0,3.3487553711994518,2.825,0.5237553711994516,0.0009270006569901798,0.00032508851933683863,0.6552621666531054
2019-03-29,44,28,500.0,5.293474264070912,2.5,2.7934742640709116,0.005586948528141823,0.001733875129972755,0.658923082650635
2019-04-05,43,27,485.0,4.368158776453814,2.425,1.9431587764538145,0.004006512941141885,0.0012060947614286062,0.661563066508492
2019-04-12,37,15,335.0,-6.096406688321233,1.675,-7.771406688321233,-0.02319822892036189,-0.004823616582079263,0.6462159750463713
2019-04-19,40,15,350.0,7.766213040454998,1.75,6.016213040454998,0.01718918011558571,0.0037341894649357316,0.6573238978350122
2019-04-26,99,3,525.0,-15.032137546633532,2.625,-17.657137546633532,-0.033632642945968634,-0.01095956818087903,0.6352163578792749
2019-05-03,109,3,575.0,-22.77891363802609,2.875,-25.65391363802609,-0.04461550197917581,-0.015923068780530274,0.6068758612071072
2019-05-10,213,5,1115.0,-16.141803011405464,5.575,-21.716803011405464,-0.019476953373457815,-0.013479352621319702,0.5950557683548994
2019-05-17,126,16,790.0,41.19620687428528,3.95,37.24620687428528,0.04714709730922187,0.023118262665155577,0.6231109205699416
2019-05-24,16,176,1840.0,-2.9504575896436065,9.200000000000001,-12.150457589643608,-0.006603509559588917,-0.007541639636146284,0.6189962016492737
2019-05-31,56,38,660.0,-2.6348413044426646,3.3000000000000003,-5.934841304442665,-0.008992183794610099,-0.0036836830288574963,0.6134300740358779
2019-06-07,131,4,695.0,-29.191658366810262,3.4750000000000005,-32.66665836681026,-0.04700238613929534,-0.020275793212065525,0.5845973968265871
2019-06-14,138,3,720.0,-27.922772163280253,3.6,-31.522772163280255,-0.04378162800455591,-0.01956579710960303,0.5590027710662937
2019-06-21,147,3,765.0,16.23270686241794,3.825,12.407706862417939,0.016219224656755477,0.007701311096880267,0.5680693625939667
2019-06-28,21,28,385.0,10.433785058945377,1.9250000000000003,8.508785058945376,0.022100740412845134,0.005281298270666525,0.5806241161131462
2019-07-05,52,7,330.0,-3.61317586162766,1.6500000000000001,-5.26317586162766,-0.015949017762508063,-0.0032667885466216248,0.5713637317719171
2019-07-12,142,3,740.0,-35.896231489536454,3.7,-39.59623148953646,-0.05350842093180602,-0.02457689405031459,0.5407909607070979
2019-07-19,231,6,1215.0,-22.319081460467146,6.075,-28.394081460467145,-0.02336961437075485,-0.017623857257585505,0.5281528845001829
2019-07-26,136,12,800.0,-28.81601840325217,4.0,-32.81601840325217,-0.041020023004065216,-0.020368499150304975,0.506488041028322
2019-08-02,259,6,1355.0,21.271393312706383,6.775,14.496393312706383,0.010698445249229803,0.008997733096196841,0.5119066756046532
2019-08-09,63,37,685.0,7.450021876479248,3.4250000000000003,4.025021876479247,0.0058759443452251784,0.0024982815911299477,0.5149146107404554
2019-08-16,96,13,610.0,-16.68187856839525,3.0500000000000003,-19.73187856839525,-0.03234734191540205,-0.01224733442416796,0.4982584917695978
2019-08-23,221,8,1185.0,57.639100805427596,5.925000000000001,51.71410080542759,0.04364059139698531,0.03209830654561519,0.5200027870189929
2019-08-30,25,72,845.0,-4.920963418572357,4.225,-9.145963418572357,-0.010823625347422908,-0.005676787044385908,0.5143744716726837
2019-09-06,32,24,400.0,-9.332357637231139,2.0,-11.332357637231139,-0.028330894093077846,-0.007033855054213989,0.499801782991542
2019-09-13,13,106,1125.0,13.789861780917681,5.625000000000001,8.16486178091768,0.00725765491637127,0.005067829320527742,0.5034291718590816
2019-09-20,89,33,775.0,0.4691614143150683,3.875,-3.405838585684932,-0.004394630433141847,-0.0021139621353858233,0.5012167866994983
2019-09-27,91,55,1005.0,-10.521245105529214,5.025,-15.546245105529215,-0.015468900602516631,-0.009649363196085461,0.493463514045731
2019-10-04,318,4,1630.0,-28.161767031311815,8.15,-36.31176703131182,-0.02227715768792136,-0.02253826734354978,0.4824705495300985
2019-10-11,96,11,590.0,28.014754139656194,2.95,25.064754139656195,0.0424826341350105,0.015557384723601783,0.502967169366703
2019-10-18,23,83,945.0,5.522370017648184,4.7250000000000005,0.7973700176481833,0.000843777796453104,0.0004949177662984285,0.5033915618965595
2019-10-25,72,28,640.0,7.505932281392077,3.2,4.305932281392077,0.00672801918967512,0.0026726392256689315,0.5067783899849201
2019-11-01,17,109,1175.0,6.966932922285765,5.875,1.091932922285765,0.0009293046147112894,0.000677749339559228,0.507249341481369
2019-11-08,138,35,1040.0,3.837720325325355,5.2,-1.362279674674645,-0.0013098843025717742,-0.0008455502448565903,0.5065849035314727
2019-11-15,157,27,1055.0,-4.028564309197655,5.275,-9.303564309197656,-0.00881854436890773,-0.005774607979495774,0.5021175620830616
2019-11-22,70,28,630.0,-0.9270091089256702,3.1500000000000004,-4.077009108925671,-0.006471443030040747,-0.0025305494271269783,0.49886813688565806
2019-11-29,37,34,525.0,7.607401603912639,2.625,4.982401603912639,0.009490288769357409,0.003092515416974393,0.5036025395625342
2019-12-06,172,8,940.0,5.133207275654232,4.7,0.4332072756542322,0.0004608588038874811,0.00026888642971978273,0.5038346292265516
2019-12-13,55,16,435.0,3.1505497807364726,2.175,0.9755497807364728,0.002242643174106834,0.0006055117545290572,0.5049645505186653
2019-12-20,34,27,440.0,-1.3356828977158015,2.2,-3.5356828977158017,-0.008035642949354094,-0.0021945549034289628,0.5009068356886162
2019-12-27,20,17,270.0,-2.6211149535095326,1.35,-3.9711149535095327,-0.014707833161146417,-0.002464822226827685,0.4935395815200302
2020-01-03,12,88,940.0,-23.43951471854138,4.7,-28.139514718541378,-0.02993565395589508,-0.017465850810767538,0.4787651513941093
2020-01-10,33,27,435.0,-1.8491953458884627,2.1750000000000003,-4.024195345888463,-0.00925102378365164,-0.002497768573754433,0.4743360835917788
2020-01-17,17,96,1045.0,7.815136198018432,5.2250000000000005,2.590136198018431,0.0024785992325535226,0.0016076656924133175,0.47551177264454186
2020-01-24,79,23,625.0,-16.08717924190532,3.125,-19.21217924190532,-0.030739486787048513,-0.011924763441913296,0.46089478479224893
2020-01-31,242,16,1370.0,0.42980184144248135,6.8500000000000005,-6.420198158557519,-0.004686276028144175,-0.00398493806074928,0.4587349046107803
2020-02-07,100,54,1040.0,-22.006081111805564,5.2,-27.206081111805563,-0.02615969337673612,-0.016886480047622783,0.446734540164956
2020-02-14,195,36,1335.0,-19.643523557553642,6.675,-26.318523557553643,-0.019714249855845425,-0.01633558398620921,0.43792750382090784
2020-02-21,76,30,680.0,-11.176415400431253,3.4000000000000004,-14.576415400431253,-0.021435905000634196,-0.00904740182217696,0.428540131451838
2020-02-28,597,6,3045.0,-120.14631152184332,15.225000000000001,-135.37131152184332,-0.04445691675594198,-0.08402330867278761,0.4094885585013032
2020-03-06,301,10,1605.0,-209.06654639726236,8.025,-217.09154639726236,-0.13525953046558403,-0.13474605371055054,0.3541013283473881
2020-03-13,704,3,3550.0,-472.42039131919046,17.75,-490.17039131919046,-0.13807616656878605,-0.3042427352521273,0.3052083743522657
2020-03-20,656,6,3340.0,-180.70361927708396,16.700000000000003,-197.40361927708398,-0.059102880023079035,-0.12252599940990819,0.28716968042088475
2020-03-27,385,21,2135.0,14.426209217402253,10.675,3.751209217402252,0.0017570066592048018,0.002328329440164558,0.28767423946170595
2020-04-03,191,78,1735.0,20.56732577291035,8.675,11.89232577291035,0.006854366439717781,0.007381420391227864,0.2896460641142436
2020-04-10,10,382,3870.0,-232.13370841407234,19.35,-251.48370841407234,-0.06498287039123317,-0.15609284582312205,0.2708240314705769
2020-04-17,47,169,1925.0,69.29472145424546,9.625000000000002,59.66972145424546,0.03099725789830933,0.03703626246806605,0.2792188338191302
2020-04-24,282,40,1810.0,82.52188620747206,9.05,73.47188620747207,0.040592202324570205,0.045603096432926475,0.2905529412143469
2020-05-01,23,113,1245.0,63.96611985354897,6.2250000000000005,57.741119853548966,0.04637840952092286,0.035839203166649694,0.30402832450949446
2020-05-08,414,15,2220.0,23.376970939977774,11.100000000000001,12.276970939977772,0.005530167090080078,0.007620164917218417,0.30570965194414906
2020-05-15,62,43,740.0,-0.6404893575102601,3.7,-4.34048935751026,-0.005865526158797649,-0.002694088377936608,0.30391650398367376
2020-05-22,180,25,1150.0,43.27225351334561,5.75,37.52225351334561,0.03262804653334401,0.023289601420029865,0.3138327058179043
2020-05-29,18,109,1180.0,-73.7752625122779,5.9,-79.67526251227791,-0.0675214089087101,-0.049453455834874455,0.29264227935944664
2020-06-05,10,260,2650.0,9.605169233427626,13.25,-3.6448307665723743,-0.0013754078364424053,-0.002262301643656363,0.2922397768751413
2020-06-12,129,69,1335.0,-1.7336382055881217,6.675000000000001,-8.408638205588122,-0.006298605397444286,-0.0052191383500921635,0.29039907383916763
2020-06-19,31,129,1445.0,-30.670234476372396,7.2250000000000005,-37.895234476372394,-0.02622507576219543,-0.023521106117983658,0.28278333612646406
2020-06-26,51,104,1295.0,11.306020085874977,6.4750000000000005,4.831020085874976,0.0037305174408300973,0.002998554769962553,0.28383826429386
2020-07-03,110,33,880.0,6.589448460706848,4.4,2.1894484607068474,0.0024880096144395993,0.0013589637403154423,0.28454445662436895
2020-07-10,59,90,1195.0,11.1544265970575,5.975,5.1794265970575,0.004334248198374477,0.0032148064077992342,0.2857777429228506
2020-07-17,128,47,1110.0,-13.08758911974124,5.550000000000001,-18.637589119741243,-0.016790620828595716,-0.01156812241766543,0.2809793572001811
2020-07-24,65,62,945.0,4.62034636599744,4.725,-0.10465363400255967,-0.00011074458624609489,-6.495722391008327e-05,0.28094824025752424
2020-07-31,159,48,1275.0,21.08247298032001,6.375,14.70747298032001,0.011535272925741184,0.009128747650662374,0.2841890548869015
2020-08-07,11,152,1575.0,-17.455527690535643,7.875000000000001,-25.330527690535643,-0.016082874724149616,-0.015722347098949704,0.279618477919181
2020-08-14,76,92,1300.0,-30.672950892389704,6.500000000000001,-37.17295089238971,-0.028594577609530544,-0.023072793577874506,0.2716229056512622
2020-08-21,8,201,2050.0,-33.337875657371626,10.25,-43.587875657371626,-0.021262378369449574,-0.02705445850806773,0.26584755665749576
2020-08-28,54,109,1360.0,46.038321616312764,6.800000000000001,39.23832161631276,0.028851707070818206,0.02435474379250269,0.2735177124876706
2020-09-04,407,13,2165.0,-37.24784929944023,10.825000000000001,-48.072849299440236,-0.02220454932999549,-0.02983822650499698,0.2674443749481106
2020-09-11,118,28,870.0,11.036625259330691,4.3500000000000005,6.6866252593306905,0.007685776160150219,0.004150306086480846,0.26949989254925305
2020-09-18,31,105,1205.0,43.528827254043605,6.025,37.50382725404361,0.031123508094641997,0.02327816446743177,0.27788767463651487
2020-09-25,472,12,2480.0,77.68580137964003,12.4,65.28580137964002,0.02632491991114517,0.04052209422811612,0.28520304541561553
2020-10-02,15,71,785.0,1.9004701243091735,3.9250000000000003,-2.0245298756908268,-0.00257901894992462,-0.001256600802268229,0.28446750135691246
2020-10-09,86,45,880.0,3.4376305105353957,4.4,-0.9623694894646047,-0.0010936016925734145,-0.0005973309097881482,0.28415640721594637
2020-10-16,133,16,825.0,24.959302163404246,4.125,20.834302163404246,0.025253699592005147,0.01293159519530379,0.2913324077609214
2020-10-23,23,67,785.0,13.049223773891,3.9250000000000003,9.124223773891,0.011623214998587261,0.005663293514220887,0.2947186269723827
2020-10-30,163,17,985.0,19.10417586605447,4.925000000000001,14.179175866054468,0.014395102402085753,0.008800840127245095,0.2989611317874523
2020-11-06,31,57,725.0,-25.9284730810206,3.625,-29.5534730810206,-0.04076341114623531,-0.018343477381755516,0.28677445625565656
2020-11-13,35,82,995.0,-46.99776689804595,4.9750000000000005,-51.972766898045954,-0.052233936580950706,-0.03225885740900658,0.271795097494562
2020-11-20,26,104,1170.0,-18.225170061274227,5.8500000000000005,-24.07517006127423,-0.02057706842843951,-0.014943162053075706,0.266202351174902
2020-11-27,29,110,1245.0,-26.36882275988515,6.225,-32.59382275988515,-0.026179777317176828,-0.020230585046360113,0.25923323289983413
2020-12-04,19,124,1335.0,-16.58644568595126,6.675,-23.261445685951262,-0.017424303884607688,-0.014438093338045193,0.25471627427279814
2020-12-11,56,89,1170.0,6.426247289297686,5.8500000000000005,0.5762472892976858,0.0004925190506817827,0.00035766960751284365,0.25484172689039614
2020-12-18,55,66,935.0,1.2876927950546557,4.675000000000001,-3.387307204945345,-0.003622788454487,-0.002102459935203889,0.25391848922449606
2020-12-25,125,29,915.0,20.8759168136477,4.575,16.3009168136477,0.01781520963240186,0.010117778646634063,0.2584421003395732
2021-01-01,6,113,1160.0,-41.8629881591331,5.800000000000001,-47.66298815913311,-0.0410887828958044,-0.02958383073444666,0.2478230289875848
2021-01-08,36,120,1380.0,21.651767405251633,6.9,14.751767405251632,0.010689686525544662,0.009156240655617954,0.25047217948127304
2021-01-15,168,38,1220.0,-17.15912488523041,6.1000000000000005,-23.25912488523041,-0.019064856463303616,-0.01443665284557198,0.24569696333141175
2021-01-22,211,38,1435.0,-8.33921951070008,7.175000000000001,-15.51421951070008,-0.010811302794912948,-0.009629485303129362,0.24304065906504524
2021-01-29,215,9,1165.0,66.90986652447037,5.825,61.08486652447037,0.052433361823579716,0.03791462561396122,0.255784097879644
2021-02-05,29,221,2355.0,-72.23299453321351,11.775,-84.00799453321352,-0.035672184515164976,-0.052142729329375546,0.24665972034403633
2021-02-12,75,105,1425.0,-20.69999525424931,7.125,-27.82499525424931,-0.01952631245912232,-0.017270632446294884,0.24184336557351896
2021-02-19,119,100,1595.0,-27.407330172392452,7.975,-35.38233017239245,-0.022183279104948245,-0.02196137731263472,0.23647848669532157
2021-02-26,85,81,1235.0,-24.334531203180113,6.175,-30.509531203180114,-0.024704073848728837,-0.01893689090345559,0.2306365046963647
2021-03-05,43,130,1515.0,0.9866790796288516,7.575,-6.588320920371149,-0.004348726680112969,-0.00408928979193945,0.22963352957498362
2021-03-12,74,46,830.0,7.86168414519922,4.15,3.7116841451992197,0.004471908608673759,0.002303796713808474,0.23066042973273013
2021-03-19,415,19,2265.0,-28.550620965011095,11.325,-39.875620965011095,-0.01760513066887907,-0.0247503076626511,0.22659962272714562
2021-03-26,198,24,1230.0,25.390076995826515,6.15,19.240076995826513,0.015642339020997164,0.011942079234769596,0.2301441708478737
2021-04-02,15,50,575.0,-19.426198354789165,2.875,-22.301198354789165,-0.03878469279093768,-0.013842079625823497,0.22121809988391383
2021-04-09,52,124,1500.0,19.453588124030617,7.5,11.953588124030617,0.007969058749353745,0.007419445179348265,0.22298099991830914
2021-04-16,347,13,1865.0,-19.00800269716622,9.325000000000001,-28.333002697166222,-0.015191958550759369,-0.01758594642016736,0.21959348180994331
2021-04-23,112,49,1050.0,18.460888679611255,5.25,13.210888679611255,0.012581798742486909,0.008199836175700347,0.222356362803238
2021-04-30,33,113,1295.0,-46.93463531536496,6.4750000000000005,-53.40963531536496,-0.04124296163348645,-0.03315070396935473,0.2131857278631825
2021-05-07,52,146,1720.0,-11.943526198410998,8.600000000000001,-20.543526198411,-0.011943910580471513,-0.012751114128919848,0.2106394565925519
2021-05-14,96,82,1300.0,0.4261599673871608,6.500000000000001,-6.07384003261284,-0.004672184640471416,-0.003769957830444855,0.20965531015878294
2021-05-21,31,182,1975.0,-24.108553109511195,9.875,-33.98355310951119,-0.017206862333929717,-0.02109317358765328,0.20604780009930343
2021-05-28,88,118,1620.0,-46.947540405963665,8.100000000000001,-55.047540405963666,-0.03397996321355782,-0.03416733152106386,0.1990463034316946
2021-06-04,47,163,1865.0,-28.12318889326981,9.325000000000001,-37.44818889326981,-0.0200794578516192,-0.023243630420972522,0.19504956157141728
2021-06-11,48,164,1880.0,15.30049179788412,9.400000000000002,5.9004917978841185,0.0031385594669596376,0.0036623627124634205,0.1956617362194136
2021-06-18,281,61,2015.0,37.301919356290234,10.075000000000001,27.22691935629023,0.013512118787240809,0.016899414089768423,0.19830554084132812
2021-06-25,56,111,1390.0,-61.9514779453116,6.950000000000001,-68.9014779453116,-0.04956940859374935,-0.04276630021772394,0.18847565246095987
2021-07-02,68,148,1820.0,-15.261030640333232,9.100000000000001,-24.361030640333233,-0.013385181670512765,-0.015120592199844884,0.1859528716123015
2021-07-09,62,131,1620.0,-33.095049708012986,8.100000000000001,-41.19504970801299,-0.02542904302963765,-0.02556926086107016,0.1812242680385876
2021-07-16,70,173,2080.0,-4.040937067384552,10.4,-14.440937067384553,-0.006942758205473343,-0.008963312086559523,0.1799660717646318
2021-07-23,153,61,1375.0,-8.075364951677539,6.875,-14.950364951677539,-0.01087299269212912,-0.009279507710929814,0.17800930198150378
2021-07-30,115,109,1665.0,-18.78057471383626,8.325,-27.10557471383626,-0.01627962445275451,-0.016824096962128318,0.1751113773961479
2021-08-06,199,76,1755.0,-9.097224714035448,8.775,-17.872224714035447,-0.010183603825661223,-0.011093070141190986,0.1733281125033797
2021-08-13,361,33,2135.0,-106.38232479230825,10.675,-117.05732479230825,-0.0548277867879664,-0.07265604228003524,0.16382491570668375
2021-08-20,598,17,3160.0,56.06023897196646,15.8,40.26023897196646,0.012740581953153942,0.02498903533069403,0.16591214047121328
2021-08-27,67,88,1215.0,-23.956739744642547,6.075,-30.031739744642547,-0.024717481271310737,-0.01864033161958217,0.161811210246433
2021-09-03,27,112,1255.0,-22.456018495346612,6.275,-28.73101849534661,-0.022893241828961443,-0.017832989932497968,0.15810682707962448
2021-09-10,35,58,755.0,-11.154578430088012,3.7750000000000004,-14.929578430088013,-0.019774276066341738,-0.009266605772549256,0.15498037903297862
2021-09-17,73,76,1125.0,-7.480007049177661,5.625,-13.105007049177662,-0.011648895154824588,-0.008134116749503723,0.15317502884656847
2021-09-24,123,69,1305.0,-12.433195740813638,6.525,-18.958195740813636,-0.01452735305809474,-0.011767119005510104,0.15094980112283052
2021-10-01,74,90,1270.0,-35.372386525592766,6.35,-41.72238652559277,-0.03285227285479746,-0.02589657234014142,0.1459907570689659
2021-10-08,17,144,1525.0,-23.857826506961455,7.625,-31.482826506961455,-0.02064447639800751,-0.019541003331857366,0.1429768543303284
2021-10-15,63,79,1105.0,25.31408686215318,5.525,19.789086862153177,0.01790867589335129,0.012282842908728149,0.14553738047478115
2021-10-22,566,23,3060.0,-29.030920584515123,15.3,-44.33092058451513,-0.01448722894918795,-0.027515657358616306,0.1434289471231779
2021-10-29,231,49,1645.0,17.45088582405944,8.225000000000001,9.22588582405944,0.00560844123043127,0.005726393898826623,0.1442333599438609
2021-11-05,26,114,1270.0,-7.901715041535695,6.3500000000000005,-14.251715041535697,-0.011221822867350942,-0.008845864301597912,0.14261479872700802
2021-11-12,118,65,1240.0,-23.89915932017425,6.2,-30.099159320174248,-0.024273515580785682,-0.01868217812119174,0.13915303618805738
2021-11-19,339,45,2145.0,-63.4096589482981,10.725,-74.1346589482981,-0.034561612563309134,-0.04601447132437347,0.1343436828643176
2021-11-26,353,56,2325.0,14.007228756230816,11.625000000000002,2.3822287562308144,0.0010246145188089525,0.0014786200995155067,0.13448133335229065
2021-12-03,76,56,940.0,-14.045475982379335,4.7,-18.745475982379336,-0.019941995725935465,-0.011635086466837077,0.13179950717736116
2021-12-10,39,133,1525.0,43.64159263490815,7.625,36.01659263490815,0.023617437793382393,0.022355056224868056,0.13491227383932095
2021-12-17,417,34,2425.0,-32.62297659766469,12.125,-44.74797659766469,-0.01845277385470709,-0.02777451889827904,0.13242276815993964
