Date,n_long,n_short,gross_exposure,gross_pnl,costs,net_pnl,ret_on_exposure,ret_on_capital,equity
2022-04-29,9,0,45.0,-2.895738695623835,0.225,-3.120738695623835,-0.06934974879164078,-0.09466973581420006,0.33111650376560564
2022-05-06,20,0,100.0,-5.362711984971202,0.5,-5.862711984971202,-0.05862711984971202,-0.1778493648155375,0.31170409681512184
2022-05-13,22,0,110.0,5.083797377024476,0.55,4.533797377024476,0.0412163397911316,0.137535834230498,0.3245513987837417
2022-05-20,1,3,35.0,0.5249222519421476,0.17500000000000002,0.34992225194214754,0.009997778626918502,0.010615130063060588,0.3277961918218383
2022-05-27,7,0,35.0,0.9269056204885179,0.17500000000000002,0.7519056204885178,0.021483017728243365,0.022809569589622672,0.3348382432219975
2022-06-03,2,1,20.0,0.6274336118638935,0.1,0.5274336118638935,0.026371680593194675,0.0160000581800402,0.3436684904226344
2022-06-10,3,0,15.0,-1.130737679235846,0.07500000000000001,-1.2057376792358458,-0.08038251194905639,-0.036576874479927024,0.3160435538847228
2022-06-17,25,0,125.0,2.048456544120951,0.625,1.4234565441209508,0.011387652352967606,0.04318152467039105,0.31964254800475844
2022-06-24,1,2,25.0,0.4337330521220695,0.125,0.3087330521220695,0.012349322084882779,0.009365627606852667,0.3235899167821018
2022-07-01,1,0,5.0,-0.12021371326803199,0.025,-0.14521371326803198,-0.029042742653606395,-0.004405156987658492,0.3141919781036973
2022-07-08,1,2,25.0,-0.05722626341335246,0.125,-0.18222626341335246,-0.0072890505365340984,-0.00552795792866034,0.31190181689712587
2022-07-15,6,0,30.0,1.4753015132678937,0.15000000000000002,1.3253015132678936,0.044176717108929786,0.04020392489482379,0.32568061522795144
2022-07-22,0,4,40.0,-0.34633436619159963,0.2,-0.5463343661915996,-0.01365835915478999,-0.016573425447668915,0.32123235241541515
2022-07-29,3,5,65.0,0.999978169799704,0.325,0.6749781697997039,0.010384279535380061,0.02047592292968849,0.3245681189587046
2022-08-05,0,1,10.0,-1.3095238095238093,0.05,-1.3595238095238094,-0.13595238095238094,-0.04124208158190752,0.2804423104050331
2022-08-12,0,1,10.0,0.04858299595141613,0.05,-0.0014170040485838725,-0.00014170040485838724,-4.298578381945274e-05,0.28040257161610926
2022-08-19,0,1,10.0,0.39114475797201065,0.05,0.34114475797201066,0.03411447579720107,0.01034885879964823,0.28996835835898
2022-09-02,1,0,5.0,0.13376717281272654,0.025,0.10876717281272655,0.02175343456254531,0.0032995263364656376,0.29627616606775076
2022-09-16,6,0,30.0,-0.006724919567731025,0.15000000000000002,-0.15672491956773105,-0.0052241639855910346,-0.00475435727822541,0.29472837079119063
2022-09-23,4,0,20.0,0.17738380317385838,0.1,0.07738380317385837,0.003869190158692919,0.002347490423674444,0.2958687309029435
2022-09-30,6,0,30.0,0.37499791158373985,0.15000000000000002,0.22499791158373983,0.007499930386124661,0.006825465034367905,0.2980877257881467
2022-10-07,1,1,15.0,0.996041118793064,0.07500000000000001,0.921041118793064,0.061402741252870936,0.027940410234418685,0.31639112928537305
2022-10-14,4,0,20.0,0.4806064009944322,0.1,0.3806064009944322,0.019030320049721612,0.01154595464268232,0.32241215373656656
2022-10-21,0,1,10.0,-0.02943136383829481,0.05,-0.07943136383829481,-0.007943136383829482,-0.0024096045723013596,0.3198511900276328
2022-11-04,0,1,10.0,-0.45809691515033,0.05,-0.5080969151503301,-0.050809691515033006,-0.01541346630294412,0.3035996497316126
2022-11-11,2,1,20.0,0.7489131385853182,0.1,0.6489131385853182,0.03244565692926591,0.019685222438642888,0.3134501398106498
2022-11-18,2,0,10.0,-0.19425328425114852,0.05,-0.2442532842511485,-0.02442532842511485,-0.007409589891083328,0.3057940172008765
2022-11-25,0,1,10.0,-0.055404023184453255,0.05,-0.10540402318445326,-0.010540402318445326,-0.0031975028997521665,0.30257082523300566
2022-12-09,3,0,15.0,-0.21545036946229057,0.07500000000000001,-0.2904503694622906,-0.019363357964152707,-0.008811009964624812,0.2967120380345099
2022-12-16,3,0,15.0,-0.14212678916523835,0.07500000000000001,-0.21712678916523837,-0.014475119277682557,-0.006586689169869642,0.2924170958928361
2022-12-23,12,0,60.0,3.5156314219216203,0.30000000000000004,3.2156314219216204,0.05359385703202701,0.09754837135709184,0.3080888559238373
2022-12-30,0,3,30.0,0.6427047535521146,0.15000000000000002,0.4927047535521146,0.016423491785070486,0.014946534587656357,0.3131487507181742
2023-01-06,6,0,30.0,-0.2605736144456333,0.15000000000000002,-0.41057361444563334,-0.013685787148187778,-0.01245503049209298,0.3088630635701244
2023-01-20,1,0,5.0,-1.0050200367460904,0.025,-1.0300200367460903,-0.20600400734921806,-0.031246360004067057,0.24523603475252248
2023-01-27,9,1,55.0,-1.8966533641277934,0.275,-2.1716533641277933,-0.03948460662050533,-0.06587858526902382,0.23555298639114655
2023-02-03,4,1,30.0,2.4652293309036724,0.15000000000000002,2.3152293309036724,0.07717431103012241,0.07023406010035177,0.25373162582697106
2023-02-10,2,2,30.0,0.8799064974322546,0.15000000000000002,0.7299064974322546,0.02433021658107515,0.022142211194380867,0.2599049712368096
2023-02-17,1,1,15.0,-1.0911008761115475,0.07500000000000001,-1.1661008761115474,-0.0777400584074365,-0.035374465035791655,0.23969994359247693
2023-02-24,3,0,15.0,1.690886689039558,0.07500000000000001,1.615886689039558,0.10772577926930386,0.04901902430074415,0.26552180680678467
2023-03-03,1,2,25.0,-0.26641146139741556,0.125,-0.39141146139741556,-0.015656458455896624,-0.011873733516075765,0.26136467566937965
2023-03-17,1,0,5.0,-0.05365017148456663,0.025,-0.07865017148456663,-0.015730034296913324,-0.0023859065696934427,0.2572534003570987
2023-03-24,5,0,25.0,0.298884130051143,0.125,0.173884130051143,0.00695536520204572,0.005274893626085233,0.25904269170605043
2023-04-21,2,0,10.0,0.228381099056838,0.05,0.17838109905683802,0.017838109905683804,0.005411312246564668,0.26366352371096713
2023-04-28,0,1,10.0,-0.07704160246533087,0.05,-0.12704160246533086,-0.012704160246533086,-0.0038538936180945787,0.26031390005457744
2023-05-05,1,0,5.0,0.6305320040995066,0.025,0.6055320040995066,0.12110640081990132,0.018369226150055484,0.29183957957357887
2023-05-12,3,1,25.0,-0.4536092263265612,0.125,-0.5786092263265612,-0.023144369053062448,-0.017552505332409565,0.28508513663963736
2023-05-26,0,1,10.0,0.39027649497907047,0.05,0.3402764949790705,0.03402764949790705,0.010322519449841673,0.2947859137462739
2023-06-02,1,0,5.0,-0.014544279250160996,0.025,-0.039544279250161,-0.0079088558500322,-0.0011996026693376646,0.29245449444783456
2023-06-09,1,0,5.0,0.06655378392361633,0.025,0.041553783923616326,0.008310756784723265,0.0012605623635344862,0.29488501262178973
2023-06-23,1,1,15.0,-0.003027251602697456,0.07500000000000001,-0.07802725160269747,-0.005201816773513165,-0.0023670098704175113,0.29335107481687606
2023-07-07,1,0,5.0,0.2548040693293141,0.025,0.2298040693293141,0.04596081386586282,0.00697126310605296,0.30683372896388533
2023-07-14,1,1,15.0,0.35726077839270287,0.07500000000000001,0.28226077839270286,0.01881738522618019,0.008562573136488127,0.3126075374421841
2023-07-21,2,0,10.0,0.011754665814259768,0.05,-0.038245334185740235,-0.0038245334185740233,-0.0011601982852864421,0.31141195946833833
2023-07-28,1,1,15.0,0.11436922183253428,0.07500000000000001,0.039369221832534274,0.0026246147888356183,0.001194292183233116,0.3122292959025792
2023-08-04,4,0,20.0,0.08335492102738817,0.1,-0.016645078972611832,-0.0008322539486305916,-0.0005049398179839147,0.3119694418381861
2023-08-11,0,1,10.0,-0.4677060133630295,0.05,-0.5177060133630296,-0.05177060133630296,-0.015704964847979182,0.2958185962356724
2023-09-01,0,1,10.0,-0.32837038547827824,0.05,-0.3783703854782782,-0.03783703854782782,-0.011478123587654357,0.284625696606739
2023-09-08,0,1,10.0,0.0992555831265518,0.05,0.0492555831265518,0.00492555831265518,0.0014942016928568553,0.2860276370726556
2023-09-15,2,0,10.0,-0.22937625320978594,0.05,-0.27937625320978593,-0.02793762532097859,-0.00847506909861431,0.2780367041166749
2023-09-22,4,0,20.0,-0.05549840686250751,0.1,-0.15549840686250752,-0.007774920343125376,-0.004717150179169312,0.2758749908897027
2023-09-29,1,0,5.0,-0.024124959110238264,0.025,-0.049124959110238266,-0.009824991822047654,-0.001490239124272458,0.2731645213603039
2023-10-06,1,0,5.0,0.09506751171121541,0.025,0.07006751171121542,0.014013502342243083,0.002125545734463725,0.2769925130202042
2023-10-27,2,0,10.0,0.4430762945864447,0.05,0.3930762945864447,0.03930762945864447,0.011924237365821697,0.28788043208482117
2023-11-03,0,1,10.0,-0.412017167381975,0.05,-0.462017167381975,-0.0462017167381975,-0.01401560574072133,0.2745798619071684
2023-11-10,0,1,10.0,-0.34979361875207005,0.05,-0.39979361875207003,-0.039979361875207,-0.012128011973747006,0.2636023342443373
2023-11-24,1,0,5.0,0.13465783664459163,0.025,0.10965783664459164,0.02193156732891833,0.0033265452309921705,0.26938354658587704
2023-12-08,0,2,20.0,-1.1446635072256117,0.1,-1.2446635072256118,-0.06223317536128059,-0.03775771600866754,0.2526189530917545
2023-12-22,2,0,10.0,0.3633965684280005,0.05,0.3133965684280005,0.03133965684280005,0.009507098553224052,0.2605359443936375
2024-01-05,3,1,25.0,-0.5410122089317743,0.125,-0.6660122089317743,-0.02664048835727097,-0.02020393439444918,0.25359513960036817
2024-01-19,3,0,15.0,-0.31645311533371745,0.07500000000000001,-0.39145311533371746,-0.026096874355581164,-0.01187499711662997,0.2469770991050313
2024-01-26,4,0,20.0,0.14541092538679412,0.1,0.045410925386794115,0.002270546269339706,0.001377571379325872,0.24753787203601657
2024-02-02,1,2,25.0,-0.007981762930130976,0.125,-0.13298176293013098,-0.005319270517205239,-0.004034092435344213,0.24622115113140366
2024-02-09,1,2,25.0,-1.2422434182811322,0.125,-1.3672434182811322,-0.05468973673124529,-0.04147626117620343,0.23275538119836303
2024-02-16,1,2,25.0,-0.36152221514131555,0.125,-0.48652221514131555,-0.01946088860565262,-0.014758983070179983,0.22822575465249548
2024-02-23,2,1,20.0,0.49476467937553115,0.1,0.39476467937553117,0.01973823396877656,0.011975455669411057,0.23273052799552704
2024-03-01,2,0,10.0,0.038436897057246844,0.05,-0.011563102942753159,-0.001156310294275316,-0.0003507746106131501,0.2324614192902137
2024-03-08,0,1,10.0,0.5950523986237255,0.05,0.5450523986237255,0.054505239862372545,0.0165345360875494,0.24513178470737432
2024-03-15,13,0,65.0,2.323527514356382,0.325,1.9985275143563819,0.030746577143944336,0.0606266945921621,0.25266874803631234
2024-03-22,5,0,25.0,-0.3160110780334141,0.125,-0.4410110780334141,-0.017640443121336565,-0.013378371699977585,0.24821155935803843
2024-04-05,0,1,10.0,-0.4008908685968815,0.05,-0.4508908685968815,-0.04508908685968815,-0.01367808188201066,0.2370199267985652
2024-04-19,2,0,10.0,0.41804788823595507,0.05,0.3680478882359551,0.03680478882359551,0.011164983596714426,0.24574339515137048
2024-04-26,2,0,10.0,-0.04301127012116712,0.05,-0.09301127012116713,-0.009301127012116713,-0.002821560287140254,0.24345770462067878
2024-05-03,1,0,5.0,-0.11813360038574194,0.025,-0.14313360038574194,-0.028626720077148386,-0.004342055345311359,0.23648830905987753
2024-05-10,11,0,55.0,1.6909840011361847,0.275,1.4159840011361848,0.025745163657021543,0.042954839984736315,0.2425767392795964
2024-05-17,0,1,10.0,-0.25908693231528,0.05,-0.30908693231528,-0.030908693231528,-0.009376362803762327,0.235079009260099
2024-05-24,1,2,25.0,-0.1384481055563208,0.125,-0.2634481055563208,-0.010537924222252833,-0.007991877880945993,0.2326017644742738
2024-05-31,5,0,25.0,1.3268607212613848,0.125,1.2018607212613848,0.04807442885045539,0.03645926431675647,0.24378396145098263
2024-06-07,1,4,45.0,0.38805742169550794,0.225,0.16305742169550794,0.003623498259900176,0.00494645804729017,0.24466731221109184
2024-06-21,3,0,15.0,0.5198374386863236,0.07500000000000001,0.4448374386863236,0.029655829245754904,0.013494446958905464,0.2519231242440418
2024-07-12,1,0,5.0,0.08385879916418593,0.025,0.058858799164185925,0.011771759832837184,0.0017855217981012886,0.2548887027589807
2024-07-19,3,0,15.0,0.42989368801593875,0.07500000000000001,0.35489368801593874,0.023659579201062583,0.010765941965506306,0.26091926220936285
2024-07-26,2,1,20.0,-0.34392706046602495,0.1,-0.4439270604660249,-0.022196353023301245,-0.013466830014966027,0.25512780615478453
2024-08-02,1,1,15.0,-0.07115519651405,0.07500000000000001,-0.14615519651405,-0.009743679767603335,-0.004433717523758168,0.2526419225118011
2024-08-09,0,1,10.0,-0.3618936071040135,0.05,-0.4118936071040135,-0.04118936071040135,-0.012495073369255611,0.24223576323489326
2024-09-06,5,0,25.0,-0.07286223365940481,0.125,-0.1978622336594048,-0.007914489346376192,-0.00600228574549044,0.2403185908674594
2024-09-13,1,0,5.0,-0.08920912677989334,0.025,-0.11420912677989334,-0.022841825355978666,-0.0034646117199702412,0.23482927558507
2024-09-20,1,0,5.0,0.027771943335900273,0.025,0.002771943335900272,0.0005543886671800543,8.408879079481968e-05,0.2349594622741765
2024-10-04,22,0,110.0,0.8203997573146199,0.55,0.27039975731461985,0.0024581796119510896,0.008202760976141804,0.2355370348339739
2024-10-11,1,1,15.0,0.4331809509898893,0.07500000000000001,0.3581809509898893,0.02387873006599262,0.010865663328827142,0.24116136010931866
2024-10-18,7,0,35.0,-1.1040791691639495,0.17500000000000002,-1.2790791691639496,-0.03654511911896999,-0.03880173857554957,0.2323480894772308
2024-10-25,20,0,100.0,2.876522663751863,0.5,2.376522663751863,0.02376522663751863,0.07209343513743736,0.23786989448245163
2024-11-01,3,0,15.0,0.6663653804094571,0.07500000000000001,0.5913653804094572,0.03942435869396381,0.017939471962690537,0.24724776252502312
2024-11-08,6,0,30.0,-0.9468252777139297,0.15000000000000002,-1.0968252777139296,-0.03656084259046432,-0.033272942531562225,0.23820817599850125
2024-11-15,13,0,65.0,0.272853101086345,0.325,-0.05214689891365504,-0.0008022599832870006,-0.0015819117283379812,0.23801707111120587
2024-11-22,2,0,10.0,0.7621557301576709,0.05,0.7121557301576709,0.07121557301576709,0.02160372956798239,0.254967593217925
2024-11-29,0,1,10.0,-0.17558816962020218,0.05,-0.22558816962020217,-0.022558816962020216,-0.006843370914297057,0.249215825951275
2024-12-20,27,0,135.0,0.6250418653470502,0.675,-0.04995813465294985,-0.0003700602566885174,-0.0015155140723563734,0.24912360107875264
2025-01-10,17,0,85.0,1.0607032745803529,0.42500000000000004,0.6357032745803528,0.007478862053886504,0.019284492208571,0.2509867621255881
2025-01-17,5,0,25.0,0.07011427394044478,0.125,-0.05488572605955522,-0.002195429042382209,-0.0016649959169330467,0.2504357384987641
2025-01-24,6,1,40.0,0.6932440376585547,0.2,0.4932440376585547,0.012331100941463866,0.014962894138668132,0.2535238868695424
2025-02-07,5,0,25.0,-1.683075840430716,0.125,-1.808075840430716,-0.07232303361722864,-0.05484921322815102,0.23518827027670602
2025-02-14,17,0,85.0,1.5112393572638383,0.42500000000000004,1.0862393572638382,0.012779286556045155,0.032951811418032724,0.23819380857719266
2025-02-21,1,0,5.0,-0.15780995373405493,0.025,-0.18280995373405493,-0.036561990746810984,-0.005545664572454546,0.2294849687520457
2025-02-28,11,0,55.0,0.7449334453962514,0.275,0.46993344539625137,0.008544244461750025,0.014255751431001077,0.23144574442536023
2025-03-07,1,2,25.0,-1.4775909737694926,0.125,-1.6025909737694926,-0.0641036389507797,-0.04861568971401859,0.2166092299880225
2025-03-14,4,0,20.0,0.8016976009496746,0.1,0.7016976009496746,0.03508488004748373,0.0212864750889002,0.22420893883933007
2025-03-21,0,2,20.0,1.1254686716682583,0.1,1.0254686716682582,0.05127343358341291,0.031108291241656236,0.23570490097371594
2025-03-28,3,0,15.0,0.3728205732035572,0.07500000000000001,0.2978205732035572,0.019854704880237148,0.009034590119560874,0.24038475222137456
2025-04-04,12,0,60.0,-0.9372778050030384,0.30000000000000004,-1.2372778050030384,-0.02062129675005064,-0.03753366569673535,0.2354277069116302
2025-04-11,1,0,5.0,0.36601245666054716,0.025,0.34101245666054714,0.06820249133210943,0.010344845349172006,0.2514844630516091
2025-04-18,0,2,20.0,-0.14218599886999028,0.1,-0.2421859988699903,-0.012109299943499515,-0.007346877379727845,0.24843916225738724
2025-04-25,2,1,20.0,-0.3132426529250565,0.1,-0.41324265292505646,-0.020662132646252822,-0.012535997593913856,0.2433058793323012
2025-05-02,2,0,10.0,-0.10598794464233341,0.05,-0.1559879446423334,-0.01559879446423334,-0.004732000641449981,0.23951060092865709
2025-05-16,0,7,70.0,-1.139490720416405,0.35000000000000003,-1.4894907204164052,-0.0212784388630915,-0.04518471642539613,0.23441418924973434
2025-05-23,1,0,5.0,-0.21358201097992024,0.025,-0.23858201097992024,-0.047716402195984046,-0.007237547950157547,0.2232287875150485
2025-07-04,1,0,5.0,-0.08433337457214696,0.025,-0.10933337457214695,-0.02186667491442939,-0.003316702452830981,0.2183475161869147
2025-07-11,2,0,10.0,-0.2117199145205806,0.05,-0.2617199145205806,-0.026171991452058056,-0.007939452027727516,0.21263292685969265
2025-07-18,2,0,10.0,-0.24953975571795128,0.05,-0.2995397557179513,-0.029953975571795126,-0.00908674269314299,0.20626372536277812
2025-07-25,5,1,35.0,0.012170445143075415,0.175,-0.16282955485692457,-0.00465227299591213,-0.004939545551399452,0.20530413020323665
2025-08-01,4,0,20.0,-0.38205061654863925,0.1,-0.48205061654863923,-0.02410253082743196,-0.01462333407847509,0.20035578107601404
2025-08-08,1,0,5.0,0.2375923970432947,0.025,0.21259239704329472,0.042518479408658945,0.00644913529364657,0.20887460422810034
2025-08-15,0,1,10.0,-0.12913124081058713,0.05,-0.17913124081058712,-0.01791312408105871,-0.005434068308054279,0.20513300752518035
2025-08-22,0,1,10.0,-0.30803540316398426,0.05,-0.35803540316398424,-0.03580354031639842,-0.010861248036304868,0.1977885196200285
2025-08-29,2,0,10.0,0.6709587930417016,0.05,0.6209587930417015,0.062095879304170154,0.018837208309429154,0.21007037166210427
2025-09-05,0,1,10.0,-0.08030775278690339,0.05,-0.13030775278690337,-0.013030775278690338,-0.003952974514712527,0.20733299185626441
2025-09-12,1,0,5.0,-0.04875730994152061,0.025,-0.0737573099415206,-0.014751461988304121,-0.0022374782792040234,0.20427452710797536
2025-09-26,9,0,45.0,0.4359730974749909,0.225,0.2109730974749909,0.004688291054999798,0.006400012737326703,0.20523222554618
2025-10-31,2,0,10.0,0.04721909682283476,0.05,-0.002780903177165242,-0.0002780903177165242,-8.436059368773134e-05,0.2051751524513722
2025-11-07,3,0,15.0,0.17885642041191419,0.07500000000000001,0.10385642041191417,0.006923761360794279,0.003150555314609249,0.20659573624411007
2025-11-14,1,1,15.0,0.06598176085257645,0.07500000000000001,-0.009018239147423557,-0.0006012159431615704,-0.0002735744324871133,0.20647152759369092
2025-11-28,1,0,5.0,-0.032453293570738895,0.025,-0.057453293570738896,-0.01149065871414778,-0.001742884827757185,0.20409903373592306
2025-12-05,1,0,5.0,-0.16676644146070285,0.025,-0.19176644146070285,-0.03835328829214057,-0.005817365733495006,0.19627116465490188
2025-12-12,2,0,10.0,-0.08669122273489926,0.05,-0.13669122273489925,-0.013669122273489926,-0.004146621427349617,0.19358831010647376
2026-01-02,1,0,5.0,-0.1842593915154983,0.025,-0.2092593915154983,-0.04185187830309966,-0.0063480262987710215,0.1854862757109949
2026-01-09,4,0,20.0,-0.18480351549144125,0.1,-0.28480351549144123,-0.014240175774572062,-0.008639708799823249,0.1828449185410996
2026-01-23,8,0,40.0,1.303236546227438,0.2,1.103236546227438,0.027580913655685952,0.03346743273263509,0.1878879484517626
2026-01-30,2,0,10.0,0.08030444668963077,0.05,0.030304446689630768,0.003030444668963077,0.0009193060495984136,0.18845733248351065
2026-02-06,4,2,40.0,-0.9872572233926638,0.2,-1.1872572233926637,-0.029681430584816593,-0.03601625725335391,0.18286364925120163
2026-02-13,6,2,50.0,-0.29296222231280034,0.25,-0.5429622223128003,-0.010859244446256007,-0.01647112916423414,0.18087788818364842
2026-02-20,2,0,10.0,-0.7696844754635451,0.05,-0.8196844754635452,-0.08196844754635452,-0.024865687361761916,0.16605160849377165
2026-02-27,2,0,10.0,-0.3748364885591776,0.05,-0.4248364885591776,-0.04248364885591776,-0.012887704501670866,0.15899713026656193
2026-03-06,9,0,45.0,-2.9267031578458633,0.225,-3.1517031578458634,-0.07003784795213029,-0.09560906388492217,0.1478613134321274
2026-03-13,24,0,120.0,1.343381400950308,0.6000000000000001,0.7433814009503079,0.006194845007919233,0.022550981578766074,0.1487772913515068
2026-03-20,1,0,5.0,-0.1853824845514601,0.025,-0.2103824845514601,-0.04207649691029202,-0.006382096091656395,0.1425172641116335
2026-03-27,2,0,10.0,0.23887177669725035,0.05,0.18887177669725036,0.018887177669725037,0.005729554104533247,0.14520901299991307
2026-04-03,3,0,15.0,0.2830187232901449,0.07500000000000001,0.20801872329014487,0.013867914886009658,0.0063103897823616265,0.14722275923287734
2026-04-10,0,8,80.0,-0.9024347214710882,0.4,-1.302434721471088,-0.0162804340183886,-0.03951024517682704,0.14482590881518137
2026-04-24,7,1,45.0,0.7996366346565564,0.22500000000000003,0.5746366346565563,0.01276970299236792,0.017431994055888904,0.146675292656351
2026-05-01,2,1,20.0,0.15653653914567855,0.1,0.05653653914567855,0.0028268269572839276,0.0017150744572994902,0.1470899183275995
2026-05-08,2,0,10.0,0.4243931892548902,0.05,0.37439318925489024,0.037439318925489025,0.011357472628867785,0.15259686469059064
2026-05-15,12,0,60.0,0.7904801958648133,0.30000000000000004,0.4904801958648133,0.00817466993108022,0.014879051113677717,0.15384429369195393
2026-05-29,1,0,5.0,-0.012245666917859444,0.025,-0.037245666917859445,-0.007449133383571889,-0.001129872697218115,0.15269828702794117
2026-06-05,1,0,5.0,-0.10714779482925485,0.025,-0.13214779482925484,-0.026429558965850967,-0.004008793444468071,0.14866253864695175
